Party Code,Outlet Code,Transaction Type,Trans Type,Trans Category,Trans Date,Doc No,Pcs,Stock Code,Customer Name,Outlet Nickname,Design No,Collection,Product Category,Sub Category,Dsd Size,Solitaire Uid,Solitaire Shape,Solitaire Color,Solitaire Quality,Sol Wt,Sol Pcs,Collection Charge,Solitaire Mrp,Solitaire Pj Masrgin,Solitaire Extra Pj Masrgin,Sol Customer Disc,Solitaire Net Amount,Diamond Shape,Diamond Color,Diamond Clarity,Diamond Wt,Diamond Pcs,Diamond Mrp,Diamond Pj Margin,Diamond Customer Disc,Diamond Net Amount,Gross Weight,Gold Net Wt,Purity,Metal Colour,Gold Mrp,Gold Pj Margin,Metal Invoice Amt,Paltinum Net Wt,Platinum Pj Margin,Platinum Mrp,Other Metal Mrp,Rco Amount,Sco Amount,Total Customer Discount,Total Pj Extra Margin,Total Pj Margin,Taxable Amount,Tax Amount,Total Amount,Row Status,Session Id,Sales Person,Net Wt,Order For,Order Date,Order No,Order Party,City,Zone
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45756,DS0020/25-26,1,1077N,D P ABHUSHAN LTD,DP-RATLAM,DEF8619-0.18-0.22-18KT--,Generic,EARRING,Female Earring,"0.18-0.22,0.18-0.22","14M8Y80,15W5K87",RND,F,VS2,0.36,2,0,68760,13752,0,0,55008,"RND,RND",GH,VS,0.1,18,8100,2025,0,6075,3.56302,3.471,18KT,Yellow,33495.15,4933.2225,27954.9275,0,0,0,0,0,0,607,0,20710.2225,89037.9275,3099.1763,89037.9275,0,1683276,NIPUN SHAH,3.471,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45756,DS0020/25-26,1,24M16,D P ABHUSHAN LTD,DP-RATLAM,DMF8937-0.18-0.22-18KT--,Generic,NECKWEAR,Mangalsutra,0.18-0.22,91M3A13,RND,E,SI1,0.2,1,0,35800,7160,0,0,28640,"RND,RND,RND,RND,RND,RND",GH,VS,0.16,20,12960,3240,0,9720,2.266,2.193,18KT,Yellow,21162.45,3116.9175,17662.5325,0,0,0,0,0,0,383,0,13516.9175,56022.53251,1905.2425,56022.53251,0,1683276,NIPUN SHAH,2.193,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45756,DS0020/25-26,1,35M77,D P ABHUSHAN LTD,DP-RATLAM,DMF8791-0.23-0.29-18KT--,Generic,NECKWEAR,Mangalsutra,"0.18-0.22,0.10-0.13,0.10-0.13,0.14-0.17,0.14-0.17","12B8R61,12O4P79,15M7Z40,15R3Y98,10O0O75",RND,"E,EF","VS,VS1",0.74,5,0,139840,30059.2,0,0,109780.8,"RND,RND",GH,VS,0.2,49,16200,4050,0,12150,2.657,2.468,18KT,Yellow,23816.2,3507.78,19877.42,0,0,0,0,0,0,431,0,37616.98,141808.22,4757.2851,141808.22,0,1683276,NIPUN SHAH,2.468,-,16/02/2024,-,,Ratlam       ,Central
PJ152,PJ152,MEMO INVOICE,INV,OUTRIGHT,45756,DS0023/25-26,1,27J7T,SUMANGALI JEWELLERS PVT LTD,Sumangali,DNP8411-0.14-0.17-18KT--,Generic,NOSE PIN,Nose Pin,0.14-0.17,11E2U67,RND,EF,VVS,0.15,1,0,31200,6765,0,0,23985,,,,,,,,,,0.367,0.336,18KT,Yellow,5974.752,896.2128,5078.5392,0,0,0,0,239.85,0,450,0,7661.2128,28823.68921,1018.6812,28823.68921,0,1683276,SUNIL JOSEPH,0.336,-,16/02/2024,-,,Coimbatore   ,South
PJ068,PJ068,MEMO INVOICE,INV,OUTRIGHT,45756,DS0024/25-26,1,32E3H,RAJ KUMAR SARRAF,Rajkumar,NNP12011-0.23-0.29-18KT--,Generic,NOSE PIN,Nose Pin,0.23-0.29,13P5Q26,RND,H,SI1,0.23,1,0,41170,8142,0,0,32568,,,,,,,,,,0.319,0.273,18KT,Yellow,5974.878,896.2317,5078.6463,0,0,0,0,325.68,0,460,0,9038.2317,37320.9663,1055.2585,37320.9663,0,1683276,VISHAL JAIN,0.273,-,16/02/2024,-,,Akbarpur     ,EAST
PJ002,PJ002,MEMO INVOICE,INV,OUTRIGHT,45755,DS0012/25-26,1,27IA1,RANKA JEWELLERS PC PRIVATE LIMITED,RANKA-T,DNP8416-0.10-0.13-18KT--,Generic,NOSE PIN,Nose Pin,0.10-0.13,13L3G62,RND,EF,VS,0.11,1,0,19470,3699.3,0,0,15770.7,RND,EF,VVS,0.06,12,6060,1333.2,0,4726.8,0.57002,0.536,18KT,Yellow,5974.792,836.47088,5138.32112,0,0,0,0,157.71,0,0,0,5868.97088,25478.11082,897.7962,25478.11082,0,1683276,DIBYAJYOTI HAJRA,0.536,-,16/02/2024,-,,PUNE         ,WEST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,16W6D,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DEF8996-0.23-0.29-18KT--,Generic,EARRING,Female Earring,"0.10-0.13,0.10-0.13","16D2I16,15D8U72",RND,EF,VS,0.24,2,0,42480,9345.6,0,0,33134.4,"RND,RND",GH,VS,0.21,32,17010,4252.5,0,12757.5,2.986,2.895,18KT,Rose,27430.125,4114.5188,23315.6062,0,0,0,0,0,0,0,0,17712.6188,69207.50626,2356.5932,69207.50626,0,1683276,BIJOY KUNDER,2.895,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,10M1X,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRF8241-0.39-0.44-18KT-12,Beyond Beauty,RING,Female Ring,0.39-0.44,17J3D79,RND,G,VVS2,0.42,1,0,94500,18900,0,0,75600,"RND,RND,RND,RND",GH,VS,0.17,14,13770,3442.5,0,10327.5,7.164,7.045,18KT,Yellow,66751.375,10012.7063,56738.6687,0,0,0,0,0,0,0,0,32355.2063,142666.1688,4279.9851,142666.1688,0,1683276,BIJOY KUNDER,7.045,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,9CL19,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DEF9623-0.14-0.17-18KT--,Generic,EARRING,Female Earring,"0.14-0.17,0.14-0.17","78Y8I73,11A2J77",RND,IJ,VVS,0.3,2,0,45900,10098,0,0,35802,,,,,,,,,,2.889,2.828,18KT,Rose,26795.3,4019.295,22776.005,0,0,0,0,0,0,0,0,14117.295,58578.005,1757.3402,58578.005,0,1683276,BIJOY KUNDER,2.828,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,7T6R2,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DNP8407-0.39-0.44-18KT--,Generic,NOSE PIN,Nose Pin,0.39-0.44,HJMYAR2,RND,D,VS2,0.43,1,0,90730,18146,0,0,72584,,,,,,,,,,0.507,0.42,18KT,Yellow,5974.92,896.238,5078.682,0,0,0,0,0,0,0,0,19042.238,77662.68201,2278.9973,77662.68201,0,1683276,BIJOY KUNDER,0.42,-,16/02/2024,-,,Patna        ,EAST
PJ043,PJ043,MEMO INVOICE,INV,TCS SALES,45757,DS0033/25-26,1,11Q8W,SAMDARIYA ABHUSHAN (REWA) PVT LTD,Samdariya-Pawan Ji,DRF8572-0.18-0.22-18KT-10,Generic,RING,Female Ring,0.18-0.22,16I5E39,RND,J,VS1,0.2,1,0,33600,5712,0,0,27888,RND,GH,VS,0.05,9,4050,891,0,3159,2.84902,2.799,18KT,Yellow White,27010.35,3712.989,22808.361,0,0,0,0,0,0,489,0,10315.989,53855.361,1799.637,53855.361,0,1683276,Tanmay Mehta,2.799,-,16/02/2024,-,,Rewa         ,Central
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,10N4A,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DPF11473-0.23-0.29-18KT--,Generic,NECKWEAR,Female Pendant,0.23-0.29,18R2B60,RND,G,VVS2,0.26,1,0,56940,11388,0,0,45552,RND,GH,VS,0.06,10,4860,1215,0,3645,1.14502,1.081,18KT,Yellow,10242.475,1536.3713,8706.1037,0,0,0,0,0,0,0,0,14139.3713,57903.1038,1737.0931,57903.1038,0,1683276,BIJOY KUNDER,1.081,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,14M50,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DNP8407-0.14-0.17-18KT--,Generic,NOSE PIN,Nose Pin,0.14-0.17,18Z9M48,RND,GH,VVS,0.16,1,0,31520,6934.4,0,0,24585.6,,,,,,,,,,0.346,0.313,18KT,Yellow,5974.857,896.22855,5078.62845,0,0,0,0,0,0,0,0,7830.62855,29664.22846,813.1927,29664.22846,0,1683276,BIJOY KUNDER,0.313,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,7K5H9,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRF10334-0.23-0.29-18KT-10,Setu Collection,RING,Female Ring,0.23-0.29,13U7M92,RND,G,VS2,0.26,1,0,54860,10972,0,0,43888,"RND,RND,RND,RND,RND",GH,VS,0.29,57,23490,5872.5,0,17617.5,2.65802,2.548,18KT,Yellow,24142.3,3621.345,20520.955,0,0,0,0,0,0,0,0,20465.845,82026.455,2460.7937,82026.455,0,1683276,BIJOY KUNDER,2.548,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,12W1U,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRF8820-0.23-0.29-18KT-14,Setu Collection,RING,Female Ring,0.23-0.29,12M4O99,RND,G,VVS1,0.23,1,0,51980,10396,0,0,41584,"RND,RND",GH,VS,0.44,66,35640,8910,0,26730,2.972,2.837,18KT,Yellow White,26880.575,4032.0863,22848.4887,0,0,0,0,0,0,0,0,23338.0863,91162.4888,2734.8747,91162.4888,0,1683276,BIJOY KUNDER,2.837,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,7L5K3,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRM11456-0.23-0.29-18KT-18,Generic,RING,Male Ring,0.23-0.29,17H1R65,RND,F,VS1,0.24,1,0,51600,10320,0,0,41280,RND,GH,VS,0.11,24,8910,2227.5,0,6682.5,6.53102,6.461,18KT,Yellow,61217.975,9182.6963,52035.2787,0,0,0,0,0,0,0,0,21730.1963,99997.7788,2999.9334,99997.7788,0,1683276,BIJOY KUNDER,6.461,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,15G6H,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DEF10337-0.18-0.22-18KT--,Generic,EARRING,Female Earring,"0.18-0.22,0.18-0.22","12O4A03,11S2T09",RND,F,VS1,0.36,2,0,70560,14112,0,0,56448,"RND,RND",GH,VS,0.22,52,17820,4455,0,13365,3.166,3.049,18KT,Yellow,28889.275,4333.3913,24555.8837,0,0,0,0,0,0,0,0,22900.3913,94368.88376,3254.4265,94368.88376,0,1683276,BIJOY KUNDER,3.049,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,78M65,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRF9076-0.18-0.22-18KT-11,Setu Collection,RING,Female Ring,0.18-0.22,18I5H57,RND,G,VVS2,0.2,1,0,40200,8040,0,0,32160,"RND,RND,RND,RND,RND",GH,VS,0.16,22,12960,3240,0,9720,2.55502,2.483,18KT,Yellow White,23526.425,3528.9638,19997.4612,0,0,0,0,0,0,0,0,14808.9638,61877.46125,2097.5238,61877.46125,0,1683276,BIJOY KUNDER,2.483,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,7Z4P0,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRM9228-0.23-0.29-18KT-19,Generic,RING,Male Ring,0.23-0.29,12F9N84,RND,G,VVS1,0.23,1,0,51980,10396,0,0,41584,,,,,,,,,,5.49,5.443,18KT,Yellow White,51572.425,7735.8638,43836.5612,0,0,0,0,0,0,0,0,18131.8638,85420.5613,2562.6168,85420.5613,0,1683276,BIJOY KUNDER,5.443,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,98WF5,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRM11910-0.50-0.59-950-17,Generic,RING,Male Ring,0.50-0.59,15W3H48,RND,F,VVS2,0.56,1,0,165200,29736,0,0,135464,,,,,,,,,,7.08,0,950,PT White,0,0,34347.31,6.967,6061.29,40408.6,0,0,0,0,0,35797.29,169811.31,4063.92,169811.31,0,1683276,BIJOY KUNDER,6.967,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,14M52,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DNP8407-0.14-0.17-18KT--,Generic,NOSE PIN,Nose Pin,0.14-0.17,14T7K52,RND,GH,VVS,0.17,1,0,33490,7367.8,0,0,26122.2,,,,,,,,,,0.36,0.325,18KT,Yellow,5974.8,896.22,5078.58,0,0,0,0,0,0,0,0,8264.02,31200.78001,862.1901,31200.78001,0,1683276,BIJOY KUNDER,0.325,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,17I4C,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DCM8751-0.23-0.29-18KT-19,Now & Forever,RING,Couple Male Ring,0.23-0.29,10E0H71,RND,F,VS2,0.26,1,0,54860,10972,0,0,43888,,,,,,,,,,5.76,5.708,18KT,Yellow,54083.3,8112.495,45970.805,0,0,0,0,0,0,0,0,19084.495,89858.805,2695.7642,89858.805,0,1683276,BIJOY KUNDER,5.708,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,7A5S5,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRM8931-0.23-0.29-18KT-20,Generic,RING,Male Ring,0.23-0.29,11V7W20,RND,D,VS1,0.26,1,0,56940,11388,0,0,45552,,,,,,,,,,8.092,8.039,18KT,Yellow,76169.525,11425.4288,64744.0962,0,0,0,0,0,0,0,0,22813.4288,110296.0963,3308.8829,110296.0963,0,1683276,BIJOY KUNDER,8.039,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,17L7U,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DEF9007-0.14-0.17-18KT--,Generic,EARRING,Female Earring,"0.14-0.17,0.14-0.17","12D3U57,10F1S97",RND,GH,VVS,0.34,2,0,66980,14735.6,0,0,52244.4,RND,GH,VS,0.06,8,4860,1215,0,3645,2.758,2.678,18KT,Yellow,25374.05,3806.1075,21567.9425,0,0,0,0,0,0,0,0,19756.7075,77457.3425,2323.7203,77457.3425,0,1683276,BIJOY KUNDER,2.678,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,15M55,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DNP8407-0.14-0.17-18KT--,Generic,NOSE PIN,Nose Pin,0.14-0.17,17O5J59,RND,GH,VVS,0.17,1,0,33490,7367.8,0,0,26122.2,,,,,,,,,,0.325,0.29,18KT,Yellow,5974.87,896.2305,5078.6395,0,0,0,0,0,0,0,0,8264.0305,31200.83951,853.7336,31200.83951,0,1683276,BIJOY KUNDER,0.29,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,68M60,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRM8910-0.23-0.29-18KT-24,Generic,RING,Male Ring,0.23-0.29,11C2D44,RND,F,VVS1,0.24,1,0,54720,10944,0,0,43776,,,,,,,,,,8.461,8.412,18KT,Yellow,79703.7,11955.555,67748.145,0,0,0,0,0,0,0,0,22899.555,111524.145,3345.7244,111524.145,0,1683276,BIJOY KUNDER,8.412,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,80SG8,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DEF8718-0.70-0.79-18KT--,Generic,EARRING,Female Earring,"0.70-0.79,0.70-0.79","KJTRY44,QWTTGNP",RND,G,VS2,1.4,2,0,427000,76860,0,0,350140,,,,,,,,,,3.18,2.899,18KT,Rose,27468.025,4120.2038,23347.8212,0,0,0,0,0,0,0,0,80980.2038,373487.8213,11204.6346,373487.8213,0,1683276,BIJOY KUNDER,2.899,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,7O9N8,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DLN9462-0.23-0.29-18KT-16inch,Generic,NECKWEAR,Lariats/Chain Pendant,0.23-0.29,11J9T68,RND,D,VS1,0.23,1,0,50370,10074,0,0,40296,"RND,RND,RND",GH,VS,0.12,6,9720,2430,0,7290,4.419,4.348,18KT,Rose,41197.3,6179.595,35017.705,0,0,0,0,0,0,0,0,18683.595,82603.705,2478.1112,82603.705,0,1683276,BIJOY KUNDER,4.348,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,10I0V,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DCF8899-0.23-0.29-18KT-17,Generic,RING,Couple Female Ring,0.23-0.29,17S0W07,RND,G,VVS1,0.28,1,0,63280,12656,0,0,50624,RND,GH,VS,0.12,14,9720,2430,0,7290,4.95202,4.872,18KT,Yellow,46162.2,6924.33,39237.87,0,0,0,0,0,0,0,0,22010.33,97151.87,2914.5561,97151.87,0,1683276,BIJOY KUNDER,4.872,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45754,DS0009/25-26,1,7A2C4,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRF9742-0.30-0.38-18KT-12,Generic,RING,Female Ring,0.30-0.38,KPZC3JT,RND,G,VVS2,0.32,1,0,64960,12992,0,0,51968,RND,GH,VS,0.12,16,9720,2430,0,7290,4.70902,4.621,18KT,Rose White,43783.975,6567.5963,37216.3787,0,0,0,0,0,0,0,0,21989.5963,96474.3788,2894.2314,96474.3788,0,1683276,BIJOY KUNDER,4.621,-,16/02/2024,-,,Patna        ,EAST
PJ152,PJ152,MEMO INVOICE,INV,OUTRIGHT,45755,DS0011/25-26,1,23D7Q,SUMANGALI JEWELLERS PVT LTD,Sumangali,DRM8935-0.30-0.38-18KT-15,Generic,RING,Male Ring,0.30-0.38,9NFZ2M9,RND,E,VVS1,0.31,1,0,90520,16740,0,0,66960,,,,,,,,,,4.88,4.817,18KT,Rose,46484.05,6846.1575,38794.8925,0,0,0,0,669.6,0,7663,0,23586.1575,105085.2925,3900.9433,105085.2925,0,1683276,SUNIL JOSEPH,4.817,-,16/02/2024,-,,Coimbatore   ,South
PJ152,PJ152,MEMO INVOICE,INV,OUTRIGHT,45755,DS0011/25-26,1,23E2H,SUMANGALI JEWELLERS PVT LTD,Sumangali,DRF10362-0.23-0.29-18KT-14,Generic,RING,Female Ring,0.23-0.29,89M8U84,RND,E,VVS1,0.23,1,0,52440,10488,0,0,41952,"RND,RND,RND,RND",EF,VVS,0.12,18,12120,3030,0,9090,2.35502,2.285,18KT,Rose,22050.25,3247.5375,18402.7125,0,0,0,0,419.52,0,400,0,16765.5375,69025.1925,2408.1814,69025.1925,0,1683276,SUNIL JOSEPH,2.285,-,16/02/2024,-,,Coimbatore   ,South
PJ163,PJ163,MEMO INVOICE,INV,TCS SALES,45757,DS0028/25-26,1,13I4Y,RANKA JEWELLERS & SONS PVT LTD,RANKA-V-KARVE ROAD,DBR8905-0.14-0.17-18KT-7,Generic,WRIST WEAR,Chain Bracelets,"0.14-0.17,0.14-0.17,0.14-0.17","11R2B85,17I5R41,13M8U34",RND,EF,VS,0.51,3,0,98940,18798.6,0,0,80141.4,RND,GH,VS,0.18,26,14580,3207.6,0,11372.4,5.215,5.077,18KT,Rose,48993.05,6734.707,41370.343,0,0,0,0,0,0,888,0,28740.907,132884.143,4009.4346,132884.143,0,1683276,DIBYAJYOTI HAJRA,5.077,-,16/02/2024,-,,PUNE         ,WEST
PJ143,PJ143,MEMO INVOICE,INV,Coin-Locket,45757,DS0031/25-26,1,354CL,NANDANI JEWELLERS,NANDINI,DSC9789-0.10-0.13-22KT--,Generic,COIN,Solitaire Coin,0.10-0.13,14F1V28,RND,EF,VVS,0.1,1,0,0,0,0,0,0,,,,,,,,,,1.08,1.06,22KT,Yellow,0,0,0,0,0,0,0,0,0,500,0,3299.88,0,0,24199.12,0,1683276,BIJOY KUNDER,1.06,-,16/02/2024,-,,Bettiah      ,EAST
PJ139,PJ139,MEMO INVOICE,INV,TCS SALES,45756,DS0016/25-26,1,12M9L,KHANDELWAL JEWELLERS INDIA LTD,Khandelwal,DRF8259-0.18-0.22-18KT-11,Generic,RING,Female Ring,0.18-0.22,18M3H76,RND,F,VS2,0.18,1,0,34380,4469.4,0,0,29910.6,"RND,RND",GH,VS,0.11,30,8910,1603.8,0,7306.2,3.03302,2.975,18KT,Rose,28708.75,3382.65,24806.1,0,0,0,0,0,0,520,0,9455.85,62022.9,1963.9482,62022.9,0,1683276,DIBYAJYOTI HAJRA,2.975,-,16/02/2024,-,,Nagpur       ,WEST
PJ016,OT014,MEMO INVOICE,INV,OUTRIGHT,45758,DS0045/25-26,1,32E2D,D P ABHUSHAN LTD,DP-INDORE,DRF9376-0.23-0.29-18KT-9,Generic,RING,Female Ring,0.23-0.29,14V1P64,RND,I,SI1,0.23,1,0,39560,7820,0,0,31280,,,,,,,,,,3.17,3.123,18KT,Yellow,30136.95,4438.4925,25151.4575,0,0,0,0,312.8,0,1007,0,12258.4925,56118.65751,1717.9322,56118.65751,0,1683276,NIPUN SHAH,3.123,-,16/02/2024,-,,Indore       ,Central
PJ089,PJ089,MEMO INVOICE,INV,OUTRIGHT,45763,DS0055/25-26,1,32E4F,VISPUTE SARAF,Vispute,DRF8691-0.18-0.22-18KT-13,Generic,RING,Female Ring,0.18-0.22,16A5H24,RND,D,VVS2,0.18,1,0,38700,7668,0,0,30672,"RND,RND,RND",GH,VS,0.14,26,11340,2835,0,8505,2.69002,2.626,18KT,Yellow,26916.5,3732.225,21149.275,0,0,0,0,306.72,0,2395,0,14235.225,60019.555,2102.5208,60019.555,0,1683276,DIBYAJYOTI HAJRA,2.626,-,16/02/2024,-,,Kopargaon    ,WEST
PJ141,PJ141,MEMO INVOICE,INV,Coin-Locket,45763,DS0059/25-26,1,18AN8,SHRIRAM GOVIND KATHANE,KATHANE,DSC11849-0.10-0.13-22KT--,Generic,COIN,Solitaire Coin,0.10-0.13,12T2R77,RND,EF,VVS,0.11,1,0,0,0,0,0,0,,,,,,,,,,1.062,1.04,22KT,Yellow,0,0,0,0,0,0,0,0,0,0,1232,3359.88,0,0,23407.12,0,1683276,DIBYAJYOTI HAJRA,1.04,-,16/02/2024,-,,Wardha       ,WEST
PJ141,PJ141,MEMO INVOICE,INV,Coin-Locket,45763,DS0059/25-26,1,30RF5,SHRIRAM GOVIND KATHANE,KATHANE,DSC11849-0.10-0.13-22KT--,Generic,COIN,Solitaire Coin,0.10-0.13,14O0L75,RND,EF,VVS,0.1,1,0,0,0,0,0,0,,,,,,,,,,1.055,1.035,22KT,Yellow,0,0,0,0,0,0,0,0,0,0,1232,3359.88,0,0,23407.12,0,1683276,DIBYAJYOTI HAJRA,1.035,-,16/02/2024,-,,Wardha       ,WEST
PJ059,PJ059,MEMO INVOICE,INV,Coin-Locket,45758,DS0043/25-26,1,10O8C,RATNALAYA JEWELLERS,RATNALAYA,DSC9789-0.10-0.13-22KT--,Generic,COIN,Solitaire Coin,0.10-0.13,10O1H82,RND,EF,VVS,0.12,1,0,0,0,0,0,0,,,,,,,,,,1.078,1.054,22KT,Yellow,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,1683276,BIJOY KUNDER,1.054,-,16/02/2024,-,,Patna        ,EAST
PJ152,PJ152,MEMO INVOICE,INV,OUTRIGHT,45763,DS0054/25-26,1,9KGY9,SUMANGALI JEWELLERS PVT LTD,Sumangali,DRF8445-0.14-0.17-18KT-15,Generic,RING,Female Ring,0.14-0.17,10H5D96,RND,EF,VVS,0.16,1,0,33280,7321.6,0,0,25958.4,RND,EF,VVS,0.08,14,8080,2020,0,6060,2.80602,2.758,18KT,Rose,28269.5,3992.325,22623.175,0,0,0,0,259.58,0,1654,0,13333.925,54381.9958,1901.0723,54381.9958,0,1683276,SUNIL JOSEPH,2.758,-,16/02/2024,-,,Coimbatore   ,South
PJ153,PJ153,MEMO INVOICE,INV,TCS SALES,45761,DS0047-25-26,1,58A4N,PMJ GEMS AND JEWELLERS PVT LIMITED,PMJ,DRF8708-0.18-0.22-18KT-12,Generic,RING,Female Ring,0.18-0.22,15C2Q31,RND,F,VVS1,0.19,1,0,40850,8170,0,0,32680,RND,EF,VVS,0.08,16,8080,2020,0,6060,3.59002,3.536,18KT,Yellow,34122.4,5118.36,29004.04,0,0,0,0,0,0,0,0,15308.36,67744.04,2277.4212,67744.04,0,1683276,SUNIL JOSEPH,3.536,-,16/02/2024,-,,HYDERABAD    ,South
PJ153,PJ153,MEMO INVOICE,INV,TCS SALES,45761,DS0047-25-26,1,15U4P,PMJ GEMS AND JEWELLERS PVT LIMITED,PMJ,DRF9550-0.14-0.17-18KT-16,Generic,RING,Female Ring,0.14-0.17,15O7B86,RND,EF,VVS,0.14,1,0,29120,6406.4,0,0,22713.6,RND,EF,VVS,0.38,36,38380,9595,0,28785,4.392,4.288,18KT,Yellow,41379.2,6206.88,35172.32,0,0,0,0,0,0,0,0,22208.28,86670.92,2792.3196,86670.92,0,1683276,SUNIL JOSEPH,4.288,-,16/02/2024,-,,HYDERABAD    ,South
PJ142,PJ142,MEMO INVOICE,INV,Coin-Locket,45763,DS0060/25-26,1,65YW1,PURSHOTTAM JEWELLERS,PURUSHOTTAM,DSC11849-0.10-0.13-22KT--,Generic,COIN,Solitaire Coin,0.10-0.13,13O3Q68,RND,EF,VVS,0.11,1,0,0,0,0,0,0,,,,,,,,,,1.074,1.052,22KT,Yellow,0,0,0,0,0,0,0,0,0,0,1232,3359.88,0,0,23407.12,0,1683276,DIBYAJYOTI HAJRA,1.052,-,16/02/2024,-,,Chandrapur   ,WEST
