Stock Code,Trans Date,Doc No,Vendor Code,Vendor Name,Vendor Inv No,Vendor Inv Date,Item Name,Pcs,Category,Collections,Gross Wt,Gold Wt,Platinum Wt,Silver Wt,Brass Wt,Metal Purity,Gold Rate,Metal Wt,Gold Amount,Platinum Rate,Platinum Amt,Labour Amount,Handling Amount,Branding Amount,Engraving Amount,Enamel Amount,Sol Pcs,Sol Wt,SD Pcs,SD Wt,Sd Rate,Sd Amt,Consumables Wt,Consumbales Amt,Logo Dia Pcs,Logo Dia Wt,Logo Dia Rate,Logo Dia Amt,Amunt bfr Tax,Cgst Amt,Sgst Amt,Igst Amt,Amount Aft Tax
4YHD9,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRM10310,1,RING,Generic,6.77,6.721,0,0,0,18KT,7262,6.721,48807.9,0,0,5712.98442,480,0,0,0,1,0.24,0,0,,,0,0,1,0.005,48500,242.5,55298.38642,0,0,1658.951593,56957.33801
4TWX7,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRF8254,1,RING,Generic,3.66,3.627,0,0,0,18KT,7262,3.627,26339.27,0,0,3082.98627,320,0,0,0,1,0.16,0,0,,,0,0,1,0.005,48500,242.5,30039.76027,0,0,901.1928081,30940.95308
7YAD2,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRM11687,1,RING,Generic,4.28,4.243,0,0,0,18KT,7262,4.243,30812.67,0,0,3607.01673,360,0,0,0,1,0.18,0,0,,,0,0,1,0.005,48500,242.5,35077.18273,0,0,1052.315482,36129.49821
7XHK4,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRF11759,1,RING,Generic,2.75,2.723,0,0,0,18KT,7262,2.723,19774.43,0,0,2315.01291,260,0,0,0,1,0.13,0,0,,,0,0,1,0.005,48500,242.5,22646.93891,0,0,679.4081673,23326.34708
6TPJ7,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DCM8754,1,RING,Now & Forever,5.78,5.737,0,0,0,18KT,7262,5.737,41662.09,0,0,4875.99104,420,0,0,0,1,0.21,0,0,,,0,0,1,0.005,48500,242.5,47255.58504,0,0,1417.667551,48673.25259
4TVF9,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRF9487,1,RING,Generic,3.42,3.389,0,0,0,18KT,7262,3.389,24610.92,0,0,2880.9889,300,0,0,0,1,0.15,0,0,,,0,0,1,0.005,48500,242.5,28089.4069,0,0,842.682207,28932.08911
4RNJ6,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DCM8755,1,RING,Now & Forever,7.14,7.091,0,0,0,18KT,7262,7.091,51494.84,0,0,6026.99545,480,0,0,0,1,0.24,0,0,,,0,0,1,0.005,48500,242.5,58299.33745,0,0,1748.980124,60048.31757
9DAX9,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRF9652,1,RING,Generic,2.57,2.527,0,0,0,18KT,7262,2.527,18351.07,0,0,2148.00054,420,0,0,0,1,0.21,0,0,,,0,0,1,0.005,48500,242.5,21216.57454,0,0,636.4972362,21853.07178
9DPX9,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRM8924,1,RING,Generic,9.27,9.219,0,0,0,18KT,7262,9.219,66948.38,0,0,7835.96562,500,0,0,0,1,0.25,0,0,,,0,0,1,0.005,48500,242.5,75581.84362,0,0,2267.455309,77849.29893
6YWK4,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRM9237,1,RING,Generic,6.34,6.301,0,0,0,18KT,7262,6.301,45757.86,0,0,5355.97602,380,0,0,0,1,0.19,0,0,,,0,0,1,0.005,48500,242.5,51791.33802,0,0,1553.740141,53345.07816
4TVY3,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRM9153,1,RING,Generic,4.61,4.575,0,0,0,18KT,7262,4.575,33223.65,0,0,3888.97875,340,0,0,0,1,0.17,0,0,,,0,0,1,0.005,48500,242.5,37750.12875,0,0,1132.503863,38882.63261
4KCD9,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRM11770,1,RING,Generic,6.29,6.249,0,0,0,18KT,7262,6.249,45380.24,0,0,5312.02494,400,0,0,0,1,0.2,0,0,,,0,0,1,0.005,48500,242.5,51389.76294,0,0,1541.692888,52931.45583
4YNK7,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRF9758,1,RING,Generic,2,1.967,0,0,0,18KT,7262,1.967,14284.35,0,0,1672.00901,320,0,0,0,1,0.16,0,0,,,0,0,1,0.005,48500,242.5,16573.86301,0,0,497.2158903,17071.0789
9DGT9,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRM9234,1,RING,Generic,8.13,8.075,0,0,0,18KT,7262,8.075,58640.65,0,0,6863.99225,540,0,0,0,1,0.27,0,0,,,0,0,1,0.005,48500,242.5,66342.14225,0,0,1990.264268,68332.40652
9DVJ9,45808,DSJ-PRI-COS-2025-166,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0164/25-26,45807,DRM11460,1,RING,Generic,8.27,8.221,0,0,0,18KT,7262,8.221,59700.9,0,0,6988.01442,480,0,0,0,1,0.24,0,0,,,0,0,1,0.005,48500,242.5,67466.41642,0,0,2023.992493,69490.40891
6XAK4,45808,DSJ-PRI-COS-2025-171,003,MFG-D P DESIGNS PVT LTD,352-DP-25-26,45807,DNP8516,1,NOSE PIN,Generic,0.743,0.632,0,0,0,18KT,7268,0.632,4593.38,0,0,581.384,550,0,0,0,1,0.55,0,0,,,0,0,1,0.005,44000,220,5944.76,0,0,178.3428,6123.1028
4RAR9,45808,DSJ-PRI-COS-2025-171,003,MFG-D P DESIGNS PVT LTD,352-DP-25-26,45807,DPF12129,1,NECKWEAR,Classic,0.94,0.755,0,0,0,18KT,7268,0.755,5487.34,0,0,916.6799997,920,0,0,0,1,0.92,0,0,,,0,0,1,0.005,44000,220,7544.02,0,0,226.3206,7770.3406
4THK6,45808,DSJ-PRI-COS-2025-171,003,MFG-D P DESIGNS PVT LTD,352-DP-25-26,45807,DEF8729,1,EARRING,Generic,2.135,1.926,0,0,0,18KT,7268,1.926,13998.17,0,0,1708.362,1040,0,0,0,2,1.04,0,0,,,0,0,1,0.005,44000,220,16966.53,0,0,508.9959,17475.5259
9FCY4,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRF10299,1,RING,Generic,2.87,2.797,0,0,0,18KT,7262,2.797,20311.81,0,0,2377,500,0,0,0,1,0.25,16,0.11,47000,5155,0,0,1,0.007,48500,339.5,28738.314,0,0,862.14942,29600.46342
9TPX2,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRM11464,1,RING,Generic,7.817,7.744,0,0,0,18KT,7262,7.744,56236.93,0,0,6582,540,0,0,0,1,0.27,18,0.09,49577.78,4462,0,0,1,0.005,48500,242.5,68118.428,0,0,2043.55284,70161.98084
3DPR7,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRF8337,1,RING,Generic,4.08,4,0,0,0,18KT,7262,4,29050.9,0,0,3389.598926,460,0,0,0,1,0.23,16,0.16,46000,7360,0,0,1,0.008,48500,388,40703.50373,0,0,1221.105112,41924.60884
9XAX6,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRF9663,1,RING,Generic,3.89,3.819,0,0,0,18KT,7262,3.819,27733.58,0,0,3154,400,0,0,0,1,0.2,10,0.15,46000,6900,0,0,1,0.005,48500,242.5,38485.078,0,0,1154.55234,39639.63034
9JGE9,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRF8830,1,RING,Generic,3.72,3.63,0,0,0,18KT,7262,3.63,26361.06,0,0,2991.5,520,0,0,0,1,0.26,28,0.19,47875,9165,0,0,1,0.001,48500,48.5,39141.06,587.1159,587.1159,0,40315.2918
4KCK4,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRF8822,1,RING,Setu Collection,5.08,4.924,0,0,0,18KT,7262,4.924,35758.09,0,0,4115.75,500,0,0,0,1,0.25,63,0.53,47071.43,25255,0,0,1,0.0005,48500,24.25,65708.088,0,0,1971.24264,67679.33064
4XCY6,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DMF8780,1,NECKWEAR,Generic,2.419,2.322,0,0,0,18KT,7262,2.322,16862.36,0,0,1977.73,560,0,0,0,2,0.28,36,0.2,48332.35,9684.76,0,0,1,0.005,48500,242.5,29382.35871,0,0,881.4707612,30263.82947
9YUD3,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRF10543,1,RING,Generic,2.87,2.782,0,0,0,18KT,7262,2.782,20202.88,0,0,2365,480,0,0,0,1,0.24,42,0.2,48500,9700,0,0,1,0.001,48500,48.5,32851.384,0,0,985.54152,33836.92552
9TUY7,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRM11464,1,RING,Generic,6.14,6.07,0,0,0,18KT,7262,6.07,44080.34,0,0,5160,520,0,0,0,1,0.26,18,0.09,48500,4365,0,0,1,0.001,48500,48.5,54228.84,0,0,1626.8652,55855.7052
9XHF2,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRM11459,1,RING,Generic,8.56,8.473,0,0,0,18KT,7262,8.473,61530.93,0,0,7105,460,0,0,0,1,0.23,44,0.2,48500,9700,0,0,1,0.005,48500,242.5,79093.426,0,0,2372.80278,81466.22878
9FPD9,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRF9068,1,RING,Generic,4.04,3.951,0,0,0,18KT,7262,3.951,28692.16,0,0,3361,500,0,0,0,1,0.25,16,0.19,47166.67,9045,0,0,1,0.005,48500,242.5,41895.662,0,0,1256.86986,43152.53186
9FNK2,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRF11702,1,RING,Generic,2.64,2.559,0,0,0,18KT,7262,2.559,18583.46,0,0,2175,520,0,0,0,1,0.26,30,0.14,48846.43,6838.5,0,0,1,0.005,48500,242.5,28414.458,0,0,852.43374,29266.89174
9XWF9,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRF11715,1,RING,Generic,2.4,2.33,0,0,0,18KT,7262,2.33,16920.46,0,0,1988.5,460,0,0,0,1,0.23,24,0.12,48083.33,5770,0,0,1,0.002,48500,97,25290.96,0,0,758.7288,26049.6888
9XGK7,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DMF8941,1,NECKWEAR,Generic,0.85,0.782,0,0,0,18KT,7262,0.782,5678.88,0,0,1500,500,0,0,0,1,0.25,16,0.08,48500,3880,0,0,1,0.008,48500,388,12001.884,0,0,360.05652,12361.94052
2DAF9,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRF11715,1,RING,Generic,2.55,2.471,0,0,0,18KT,7262,2.471,17944.4,0,0,2059,540,0,0,0,1,0.27,24,0.12,48083.33,5770,0,0,1,0.005,48500,242.5,26610.902,0,0,798.32706,27409.22906
2KAX9,45808,DSJ-PRI-COS-2025-175,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DMF8812,1,NECKWEAR,Generic,3.13,3.069,0,0,0,18KT,7262,3.069,22287.08,0,0,2512,380,0,0,0,1,0.19,21,0.11,48500,5335,0,0,1,0.005,48500,242.5,30811.578,0,0,924.34734,31735.92534
4KAT3,45808,DSJ-PRI-COS-2025-177,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0165/25-26,45807,DRF11713,1,RING,Generic,3.34,3.282,0,0,0,18KT,7262,3.282,23833.88,0,0,2790,420,0,0,0,1,0.21,16,0.08,48500,3880,0,0,1,0.002,48500,97,31075.884,0,0,932.27652,32008.16052
4DAD4,45808,DSJ-PRI-COS-2025-177,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0165/25-26,45807,DRF11722,1,RING,Generic,2.57,2.473,0,0,0,18KT,7262,2.473,17958.93,0,0,2087,520,0,0,0,1,0.26,32,0.22,47500,10320,0,0,1,0.003,48500,145.5,31086.426,0,0,932.59278,32019.01878
4KVD9,45808,DSJ-PRI-COS-2025-177,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0165/25-26,45807,DMF8941,1,NECKWEAR,Generic,0.61,0.552,0,0,0,18KT,7262,0.552,4008.62,0,0,1500,420,0,0,0,1,0.21,16,0.07,48500,3395,0,0,1,0.008,48500,388,9766.624,0,0,292.99872,10059.62272
4RWR3,45808,DSJ-PRI-COS-2025-177,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0165/25-26,45807,DRF11702,1,RING,Generic,2.72,2.638,0,0,0,18KT,7262,2.638,19157.16,0,0,2145,520,0,0,0,1,0.26,30,0.15,48500,7275,0,0,1,0.001,48500,48.5,29200.656,0,0,876.01968,30076.67568
4FNT7,45808,DSJ-PRI-COS-2025-177,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0165/25-26,45807,DMF11523,1,NECKWEAR,Generic,1.84,1.758,0,0,0,18KT,7262,1.758,12766.6,0,0,1489.15,500,0,0,0,1,0.25,24,0.16,48500,7760,0,0,1,0.0001,48500,4.85,22575.596,0,0,677.26788,23252.86388
4RAT4,45808,DSJ-PRI-COS-2025-177,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0165/25-26,45807,DMF8661,1,NECKWEAR,Generic,2.514,2.45,0,0,0,18KT,7262,2.45,17791.9,0,0,1993.5,360,0,0,0,1,0.18,20,0.14,47666.67,6740,0,0,1,0.001,48500,48.5,26988.9,0,0,809.667,27798.567
4XAK9,45808,DSJ-PRI-COS-2025-177,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0165/25-26,45807,DMF8941,1,NECKWEAR,Generic,0.63,0.572,0,0,0,18KT,7262,0.572,4153.86,0,0,1500,420,0,0,0,1,0.21,16,0.07,48500,3395,0,0,1,0.008,48500,388,9911.864,0,0,297.35592,10209.21992
4FGJ4,45808,DSJ-PRI-COS-2025-177,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0165/25-26,45807,DRF11701,1,RING,Generic,2.85,2.788,0,0,0,18KT,7262,2.788,20246.46,0,0,2370,380,0,0,0,1,0.19,26,0.12,48500,5820,0,0,1,0.002,48500,97,28968.456,0,0,869.05368,29837.50968
4ECE6,45808,DSJ-PRI-COS-2025-177,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0165/25-26,45807,DRF10291,1,RING,Generic,3.72,3.62,0,0,0,18KT,7262,3.62,26288.44,0,0,3077,520,0,0,0,1,0.26,52,0.24,48500,11640,0,0,1,0.001,48500,48.5,41628.94,0,0,1248.8682,42877.8082
4DNY3,45808,DSJ-PRI-COS-2025-177,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0165/25-26,45807,DRF11756,1,RING,Generic,2.98,2.953,0,0,0,18KT,7262,2.953,21444.69,0,0,2510,220,0,0,0,1,0.11,5,0.02,48500,970,0,0,1,0.007,48500,339.5,25539.186,0,0,766.17558,26305.36158
9EUY9,45808,DSJ-PRI-COS-2025-179,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRF8553,1,RING,Generic,2.86,2.764,0,0,0,18KT,7262,2.764,20075.07,0,0,2338.598388,540,0,0,0,1,0.27,16,0.2,46000,9200,0,0,1,0.008,48500,388,32596.67119,0,0,977.9001356,33574.57132
9XPY2,45808,DSJ-PRI-COS-2025-179,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DRF8186,1,RING,Generic,4.16,4.073,0,0,0,18KT,7262,4.073,29578.13,0,0,3462,540,0,0,0,1,0.27,14,0.16,47182.14,7452.5,0,0,1,0.005,48500,242.5,41330.126,0,0,1239.90378,42570.02978
6EAE3,45808,DSJ-PRI-COS-2025-179,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0167/25-26,45807,DMF8663,1,NECKWEAR,Generic,2.56,2.43,0,0,0,18KT,7262,2.43,17646.66,0,0,2066,820,0,0,0,3,0.41,50,0.24,48883.96,11732.15,0,0,1,0.0001,48500,4.85,32324.66,0,0,969.7398,33294.3998
7DWT3,45808,DSJ-PRI-COS-2025-164,003,MFG-D P DESIGNS PVT LTD,349-DP-25-26,45807,DRF12143,1,RING,Generic,2.915,2.83,0,0,0,18KT,7256,2.83,20534.48,0,0,2510.21,260,0,0,0,1,0.26,24,0.16,61380.95,9940,0,0,1,0.005,44000,220,33464.69,0,0,1003.9407,34468.6307
4YUY3,45808,DSJ-PRI-COS-2025-164,003,MFG-D P DESIGNS PVT LTD,349-DP-25-26,45807,DRF8188,1,RING,Generic,3.336,3.335,0,0,0,18KT,7256,3.335,24198.76,0,0,2958.145,310,0,0,0,,,0,0,,,0,0,1,0.005,44000,220,27686.905,0,0,830.60715,28517.51215
7YGD6,45808,DSJ-PRI-COS-2025-164,003,MFG-D P DESIGNS PVT LTD,349-DP-25-26,45807,DRM11743,1,RING,Generic,7.06,6.946,0,0,0,18KT,7256,6.946,50400.18,0,0,6161.102,450,0,0,0,1,0.45,20,0.12,44000,5280,0,0,1,0.0001,1,0,62291.2781,0,0,1868.738343,64160.01644
7DAR7,45808,DSJ-PRI-COS-2025-164,003,MFG-D P DESIGNS PVT LTD,349-DP-25-26,45807,DCF8889,1,RING,Now & Forever,3.441,3.375,0,0,0,18KT,7256,3.375,24489,0,0,2993.625,260,0,0,0,1,0.26,12,0.07,44000,3080,0,0,1,0.0001,1,0,30822.6251,0,0,924.678753,31747.30385
9RHJ6,45808,DSJ-PRI-COS-2025-164,003,MFG-D P DESIGNS PVT LTD,349-DP-25-26,45807,DRF8239,1,RING,Generic,3.488,3.4,0,0,0,18KT,7256,3.4,24670.4,0,0,3015.8,230,0,0,0,1,0.23,44,0.21,44000,9240,0,0,1,0.0001,1,0,37156.2001,0,0,1114.686003,38270.8861
2DGD4,45808,DSJ-PRI-COS-2025-164,003,MFG-D P DESIGNS PVT LTD,349-DP-25-26,45807,DRM9051,1,RING,Generic,7.966,7.901,0,0,0,18KT,7256,7.901,57329.66,0,0,7008.187,320,0,0,0,1,0.32,0,0,,,0,0,1,0.005,44000,220,64877.843,0,0,1946.33529,66824.17829
9DVE3,45808,DSJ-PRI-COS-2025-164,003,MFG-D P DESIGNS PVT LTD,349-DP-25-26,45807,DRF8188,1,RING,Generic,3.827,3.726,0,0,0,18KT,7256,3.726,27035.86,0,0,3304.962,500,0,0,0,1,0.5,0,0,,,0,0,1,0.005,44000,220,31060.818,0,0,931.82454,31992.64254
9DWF9,45808,DSJ-PRI-COS-2025-164,003,MFG-D P DESIGNS PVT LTD,349-DP-25-26,45807,DRM9338,1,RING,Generic,6.294,6.247,0,0,0,18KT,7256,6.247,45328.23,0,0,5541.089,230,0,0,0,1,0.23,0,0,,,0,0,1,0.005,44000,220,51319.321,0,0,1539.57963,52858.90063
4YPR2,45808,DSJ-PRI-COS-2025-178,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL/0165/25-26,45807,DRF10309,1,RING,Generic,3.07,3.006,0,0,0,18KT,7262,3.006,21829.57,0,0,2506.5,400,0,0,0,1,0.2,14,0.12,48500,5820,0,0,1,0.001,48500,48.5,30659.572,0,0,919.78716,31579.35916
7FWE4,45808,DSJ-PRI-COS-2025-184,003,MFG-D P DESIGNS PVT LTD,352-DP-25-26,45807,DEF8153,1,EARRING,Setu Collection,2.643,2.532,0,0,0,18KT,7268,2.532,18402.58,0,0,2245.884,300,0,0,0,2,0.3,48,0.25,44000,11000,0,0,1,0.005,44000,220,32168.46,0,0,965.0538,33133.5138
4DVJ9,45813,DSJ-PRI-COS-2025-187,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL-0177-25-26,45813,DMF8664,1,NECKWEAR,Generic,2.08,1.973,0,0,0,18KT,7416,1.973,14631.77,0,0,1677,640,0,0,0,2,0.32,36,0.21,48500,10282.02,0,0,1,0.005,48500,242.5,27528.288,0,0,825.84864,28354.13664
9XNE7,45813,DSJ-PRI-COS-2025-187,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL-0177-25-26,45813,DRM11685,1,RING,Generic,5.227,5.184,0,0,0,18KT,7416,5.184,38444.54,0,0,4331.42,380,0,0,0,1,0.19,2,0.02,46000,920,0,0,1,0.005,48500,242.5,44318.464,0,0,1329.55392,45648.01792
9TVY3,45813,DSJ-PRI-COS-2025-187,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL-0177-25-26,45813,DRF11722,1,RING,Generic,2.69,2.599,0,0,0,18KT,7416,2.599,19274.18,0,0,2157,460,0,0,0,1,0.23,32,0.22,47500,10320,0,0,1,0.005,48500,242.5,32453.684,0,0,973.61052,33427.29452
3DWK9,45813,DSJ-PRI-COS-2025-187,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL-0177-25-26,45813,DRF8840,1,RING,Setu Collection,5.02,4.918,0,0,0,18KT,7416,4.918,36471.89,0,0,4191.5,520,0,0,0,1,0.26,33,0.25,47666.67,11725,0,0,1,0.0001,1,0,52908.3881,0,0,1587.251643,54495.63974
9DHD9,45813,DSJ-PRI-COS-2025-187,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL-0177-25-26,45813,DRM11919,1,RING,Generic,5.49,5.449,0,0,0,18KT,7416,5.449,40409.78,0,0,4632,400,0,0,0,1,0.2,0,0,,,0,0,1,0.005,48500,242.5,45739.284,0,0,1372.17852,47111.46252
7TVX9,45813,DSJ-PRI-COS-2025-187,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL-0177-25-26,45813,DRM8909,1,RING,Generic,7.46,7.421,0,0,0,18KT,7416,7.421,55034.14,0,0,6308,380,0,0,0,1,0.19,0,0,,,0,0,1,0.005,48500,242.5,62019.636,0,0,1860.58908,63880.22508
3XNF9,45813,DSJ-PRI-COS-2025-189,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL-0177-25-26,45813,DRM9339,1,RING,Generic,5.76,5.715,0,0,0,18KT,7416,5.715,42382.44,0,0,4858,440,0,0,0,1,0.22,0,0,,,0,0,1,0.005,48500,242.5,47977.94,0,0,1439.3382,49417.2782
9DUR2,45813,DSJ-PRI-COS-2025-189,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL-0177-25-26,45813,DRM9257,1,RING,Generic,5.836,5.787,0,0,0,18KT,7416,5.787,42916.39,0,0,4919,480,0,0,0,1,0.24,0,0,,,0,0,1,0.005,48500,242.5,48612.892,0,0,1458.38676,50071.27876
3EVK3,45813,DSJ-PRI-COS-2025-189,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL-0177-25-26,45813,DRM9261,1,RING,Generic,7.36,7.305,0,0,0,18KT,7416,7.305,54173.88,0,0,6209,540,0,0,0,1,0.27,0,0,,,0,0,1,0.005,48500,242.5,61220.38,0,0,1836.6114,63056.9914
6EAF2,45813,DSJ-PRI-COS-2025-189,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL-0177-25-26,45813,DRF8239,1,RING,Generic,3.55,3.455,0,0,0,18KT,7416,3.455,25622.28,0,0,2895,520,0,0,0,1,0.26,44,0.21,48500,10185,0,0,1,0.005,48500,242.5,39464.78,0,0,1183.9434,40648.7234
4YGR6,45813,DSJ-PRI-COS-2025-189,006,MFG-KP SANGHVI JEWELS PRIVATE LIMITED,FSL-0177-25-26,45813,DRM8922,1,RING,Generic,3.73,3.697,0,0,0,18KT,7416,3.697,27416.95,0,0,3142,320,0,0,0,1,0.16,0,0,,,0,0,1,0.005,48500,242.5,31176.452,0,0,935.29356,32111.74556
2RVX6,45813,DSJ-PRI-COS-2025-190,003,MFG-D P DESIGNS PVT LTD,372-DP-25-26,45813,DEF8858,1,EARRING,Generic,2.21,2.129,0,0,0,18KT,7444,2.129,15848.28,0,0,1903.326,400,0,0,0,2,0.4,0,0,,,0,0,1,0.005,44000,220,18371.602,0,0,551.14806,18922.75006
4EUJ7,45813,DSJ-PRI-COS-2025-190,003,MFG-D P DESIGNS PVT LTD,372-DP-25-26,45813,DEF9865,1,EARRING,Classic,1.78,1.525,0,0,0,18KT,7444,1.525,11352.1,0,0,1363.35,1270,0,0,0,2,1.27,0,0,,,0,0,1,0.005,44000,220,14205.45,0,0,426.1635,14631.6135
2DVJ9,45813,DSJ-PRI-COS-2025-190,003,MFG-D P DESIGNS PVT LTD,372-DP-25-26,45813,DRF9073,1,RING,Setu Collection,3.865,3.763,0,0,0,18KT,7444,3.763,28011.77,0,0,3364.122,270,0,0,0,1,0.27,54,0.24,44000,10560,0,0,1,0.0001,1,0,42205.8941,0,0,1266.176823,43472.07092
7DUF9,45813,DSJ-PRI-COS-2025-190,003,MFG-D P DESIGNS PVT LTD,372-DP-25-26,45813,DRF8237,1,RING,Generic,3.346,3.233,0,0,0,18KT,7444,3.233,24066.45,0,0,2890.302,560,0,0,0,1,0.56,0,0,,,0,0,1,0.005,44000,220,27736.754,0,0,832.10262,28568.85662
9JHE6,45813,DSJ-PRI-COS-2025-190,003,MFG-D P DESIGNS PVT LTD,372-DP-25-26,45813,DRM9050,1,RING,Generic,7.216,7.161,0,0,0,18KT,7444,7.161,53306.48,0,0,6401.934,270,0,0,0,1,0.27,0,0,,,0,0,1,0.005,44000,220,60198.418,0,0,1805.95254,62004.37054
4FND9,45813,DSJ-PRI-COS-2025-190,003,MFG-D P DESIGNS PVT LTD,372-DP-25-26,45813,DEM9442,1,EARRING,Generic,0.587,0.546,0,0,0,18KT,7444,0.546,4064.42,0,0,860.522,200,0,0,0,1,0.2,0,0,,,0,0,1,0.005,44000,220,5344.946,0,0,160.34838,5505.29438
