Vendor Code,Transaction Type,Trans Type,Trans Category,Trans Date,Pcs,Doc No,Stock Code,Collections,Category,Customer Name,Variant Name,Sol Pcs,Sol Wt,Sol Amt,Sd Pcs,Sd Wt,Sd Amt,Gross Wt,Gold Wt,Metal Wt,Metal Purity,Metal Color,Metal Amt,Platinum Wt,Brass Wt,Cgst Amt,Consumables Wt,Consumbales Amt,Igst Amt,Sgst Amt,Item Name,Logo Dia Amt,Logo Dia Wt,Final Amt,Silver Wt,Vendor Inv Date,Vendor Inv No,Salesperson
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,15P9K,Generic,NECKWEAR,VISHWAS JEWELS PVT LTD,DPF9494-0.10-0.13-18KT--,1,0.13,17035,0,0,0,0.822,0.796,0.796,18KT,Yellow,4871.2,0,,0,0,0,0,0,DPF9494,0,0,21906.2,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,15A5N,Generic,NECKWEAR,VISHWAS JEWELS PVT LTD,DPF9495-0.14-0.17-18KT--,1,0.15,22113,17,0.12,9996,4.02,3.966,3.966,18KT,Yellow,24272.2,0,,0,0,0,0,0,DPF9495,0,0,56381.2,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,12A5G,Generic,EARRING,VISHWAS JEWELS PVT LTD,DEF8481-0.14-0.17-18KT--,2,0.32,45428,24,0.14,9282,1.56,1.468,1.468,18KT,Yellow,8984.6,0,,0,0,0,0,0,DEF8481,0,0,63694.6,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,13T3K,Generic,NECKWEAR,VISHWAS JEWELS PVT LTD,DPF9598-0.10-0.13-18KT--,1,0.14,19438,0,0,0,1.635,1.607,1.607,18KT,Yellow White,9834.4,0,,0,0,0,0,0,DPF9598,0,0,29272.4,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,15F1I,Generic,RING,VISHWAS JEWELS PVT LTD,DRF9739-0.14-0.17-18KT-16,1,0.15,22113,0,0,0,5.019,4.989,4.989,18KT,Yellow,30532.8,0,,0,0,0,0,0,DRF9739,0,0,52645.8,0,45776,VJGS252600282,SUNIL JOSEPH
PJ123,GOODS RECEIPT NOTE,GRN,SOR Purchase,30-04-2025,1,DSJ-GRN-GRN-0425-563,18X9R,Generic,RING,VISHWAS JEWELS PVT LTD,DRF8267-0.23-0.29-18KT-13,1,0.26,56160,0,0,0,2.724,2.672,2.672,18KT,Yellow,16352.4,0,,0,0,0,0,0,DRF8267,0,0,72512.4,0,45776,VJGS252600282,SUNIL JOSEPH
PJ008,GOODS RECEIPT NOTE,GRN,Upgrade,17-04-2025,1,DSJ-GRN-GRN-0425-559,18F9K,Generic,NECKWEAR,KAMAL JEWELLERS,DMF8799-0.10-0.13-18KT--,1,0.12,12823.2,17,0.09,5467.5,0.629,0.587,0.587,18KT,Yellow,4727.55,0,,0,0,0,0,0,DMF8799,0,0,23018.25125,0,45761,ASL/941,NILESH JAIN
PJ008,GOODS RECEIPT NOTE,GRN,Upgrade,17-04-2025,1,DSJ-GRN-GRN-0425-559,15D3Z,Generic,RING,KAMAL JEWELLERS,DRM9023-0.30-0.38-18KT-22,1,0.32,41984,0,0,0,9.445,9.381,9.381,18KT,Yellow White,75552.23,0,,0,0,0,0,0,DRM9023,0,0,117536.2288,0,45761,ASL/941,NILESH JAIN
PJ008,GOODS RECEIPT NOTE,GRN,Upgrade,17-04-2025,1,DSJ-GRN-GRN-0425-559,14I7Q,Generic,EARRING,KAMAL JEWELLERS,DEM10481-0.30-0.38-18KT--,1,0.31,58528,0,0,0,1.028,0.966,0.966,18KT,Yellow,7779.92,0,,0,0,0,0,0,DEM10481,0,0,66307.9225,0,45761,ASL/941,NILESH JAIN
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-05-2025,1,DSJ-GRN-GRN-0525-566,10B5J,Generic,RING,D P ABHUSHAN LTD,DRM9052-0.30-0.38-18KT-21,1,0.33,47430,0,0,0,6.8,6.734,6.734,18KT,Yellow White,54233.65,0,,0,0,0,0,0,DRM9052,0,0,101663.65,0,45780,LHORDSA-75,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,16-05-2025,1,DSJ-GRN-GRN-0525-580,1068N,Generic,RING,D P ABHUSHAN LTD,DRF9750-0.18-0.22-18KT-8,1,0.18,30240,0,0,0,2.756,2.72,2.72,18KT,Yellow,21906,0,,0,0,0,0,0,DRF9750,0,0,52146,0,45784,LHORDSA-94,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,28-05-2025,1,DSJ-GRN-GRN-0525-617,16Z4S,Setu Collection,RING,D P ABHUSHAN LTD,DRF9075-0.23-0.29-18KT-10,1,0.23,33489,20,0.19,11542,3.3,3.216,3.216,18KT,Yellow White,25900.6,0,,0,0,0,2127.95,0,DRF9075,0,0,70931.6,0,45800,LHORDSA-183,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-06-2025,1,DSJ-GRN-GRN-0625-639,16G5W,Generic,RING,D P ABHUSHAN LTD,DRM9334-0.30-0.38-18KT-22,1,0.34,54128,0,0,0,6.849,6.781,6.781,18KT,Yellow,59079.25,0,,0,0,0,3396.22,0,DRM9334,0,0,113207.25,0,45810,LHORDSA-221,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,11-06-2025,1,DSJ-GRN-GRN-0625-658,15P1J,Generic,EARRING,D P ABHUSHAN LTD,DEF9004-0.23-0.29-18KT--,2,0.46,76544,0,0,0,2.899,2.807,2.807,18KT,Yellow,23955.75,0,,0,0,0,3014.99,0,DEF9004,0,0,100499.75,0,45818,LHORDSA-247,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-06-2025,1,DSJ-GRN-GRN-0625-639,8DQSY,Generic,RING,D P ABHUSHAN LTD,DRM9024-0.30-0.38-18KT-18,1,0.31,48856,0,0,0,6.3,6.238,6.238,18KT,Yellow White Rhodium,54348.5,0,,0,0,0,3096.14,0,DRM9024,0,0,103204.5,0,45810,LHORDSA-221,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-05-2025,1,DSJ-GRN-GRN-0525-566,3UG7C,Generic,RING,D P ABHUSHAN LTD,DRF8169-0.30-0.38-18KT-13,1,0.3,39840,52,0.2,12150,3.77,3.67,3.67,18KT,Yellow,29557.25,0,,0,0,0,0,0,DRF8169,0,0,81547.25,0,45780,LHORDSA-75,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,28-05-2025,1,DSJ-GRN-GRN-0525-617,11Y0I,Setu Collection,RING,D P ABHUSHAN LTD,DRF9072-0.18-0.22-18KT-12,1,0.21,34273,22,0.15,11362,2.3,2.228,2.228,18KT,Yellow White,17943.3,0,,0,0,0,1907.35,0,DRF9072,0,0,63578.3,0,45800,LHORDSA-183,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-05-2025,1,DSJ-GRN-GRN-0525-566,18G9Z,Generic,RING,D P ABHUSHAN LTD,DRM8930-0.23-0.29-18KT-15,1,0.29,49880,0,0,0,7.68,7.622,7.622,18KT,Yellow,61385.45,0,,0,0,0,0,0,DRM8930,0,0,111265.45,0,45780,LHORDSA-75,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,11-06-2025,1,DSJ-GRN-GRN-0625-658,18C4D,Generic,EARRING,D P ABHUSHAN LTD,DEF8496-0.18-0.22-18KT--,2,0.36,55008,0,0,0,0.92,0.848,0.848,18KT,Rose,8692,0,,0,0,0,1856.88,0,DEF8496,0,0,61896,0,45818,LHORDSA-247,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-06-2025,1,DSJ-GRN-GRN-0625-639,10Y8I,Generic,RING,D P ABHUSHAN LTD,DRF8710-0.45-0.49-18KT-12,1,0.47,58656,0,0,0,2.843,2.749,2.749,18KT,White,28177.25,0,,0,0,0,2478.19,0,DRF8710,0,0,82606.25,0,45810,LHORDSA-221,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-06-2025,1,DSJ-GRN-GRN-0625-639,14E9T,Generic,RING,D P ABHUSHAN LTD,DRF8189-0.18-0.22-18KT-10,1,0.2,26240,0,0,0,3.034,2.994,2.994,18KT,Yellow,26085.5,0,,0,0,0,1569.77,0,DRF8189,0,0,52325.5,0,45810,LHORDSA-221,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-06-2025,1,DSJ-GRN-GRN-0625-639,12U8Q,Setu Collection,RING,D P ABHUSHAN LTD,DRF9074-0.18-0.22-18KT-11,1,0.21,32088,42,0.21,12757,3.909,3.825,3.825,18KT,Rose White,33325.25,0,,0,0,0,2345.11,0,DRF9074,0,0,78170.25,0,45810,LHORDSA-221,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-06-2025,1,DSJ-GRN-GRN-0625-639,4INMN,Generic,EARRING,D P ABHUSHAN LTD,DEF8499-0.10-0.13-18KT--,14,1.82,251272,0,0,0,5.77,5.406,5.406,18KT,Yellow,47097.5,0,,0,0,0,8951.09,0,DEF8499,0,0,298369.5,0,45810,LHORDSA-221,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,11-06-2025,1,DSJ-GRN-GRN-0625-658,2TJIM,Generic,RING,D P ABHUSHAN LTD,DRF9555-0.18-0.22-18KT-14,1,0.19,25992,0,0,0,2.04,2.002,2.002,18KT,Yellow,16942.5,0,,0,0,0,1288.04,0,DRF9555,0,0,42934.5,0,45818,LHORDSA-247,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-06-2025,1,DSJ-GRN-GRN-0625-639,17E9I,Generic,RING,D P ABHUSHAN LTD,DRM8931-0.23-0.29-18KT-22,1,0.24,35136,0,0,0,10.134,10.086,10.086,18KT,Yellow,87874.5,0,,0,0,0,3690.32,0,DRM8931,0,0,123010.5,0,45810,LHORDSA-221,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-06-2025,1,DSJ-GRN-GRN-0625-639,15L2F,Now & Forever,RING,D P ABHUSHAN LTD,DCM8753-0.23-0.29-18KT-19,1,0.23,33488,0,0,0,6.24,6.194,6.194,18KT,Yellow,53965.5,0,,0,0,0,2623.61,0,DCM8753,0,0,87453.5,0,45810,LHORDSA-221,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-06-2025,1,DSJ-GRN-GRN-0625-639,7I2BM,Generic,RING,D P ABHUSHAN LTD,DRF9654-0.23-0.29-18KT-9,2,0.49,79655.96,28,0.13,7897,3.4,3.276,3.276,18KT,Yellow,28542,0,,0,0,0,3482.85,0,DRF9654,0,0,116094.96,0,45810,LHORDSA-221,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Upgrade,05-06-2025,1,DSJ-GRN-GRN-0625-639,1XNKE,Generic,RING,D P ABHUSHAN LTD,DRF9541-0.18-0.22-18KT-9,1,0.18,27504,0,0,0,1.94,1.904,1.904,18KT,Rose,16589,0,,0,0,0,1322.79,0,DRF9541,0,0,44093,0,45810,LHORDSA-221,NIPUN SHAH
PJ056,GOODS RECEIPT NOTE,GRN,Upgrade,26-05-2025,1,DSJ-GRN-GRN-0525-602,18H7Z,Setu Collection,EARRING,ALANKAR GEMS AND JEWELLERY PVT LTD,DEF8153-0.14-0.17-18KT--,2,0.31,47876,48,0.22,13365,2.647,2.541,2.541,18KT,Yellow,22138.25,0,,0,0,0,2501.38,0,DEF8153,0,0,83379.25,0,45795,SL/3866,BIJOY KUNDER
PJ056,GOODS RECEIPT NOTE,GRN,Upgrade,16-06-2025,1,DSJ-GRN-GRN-0625-667,17S4D,Generic,NECKWEAR,ALANKAR GEMS AND JEWELLERY PVT LTD,DPF10566-0.14-0.17-18KT--,7,1.18,191442,0,0,0,1.688,1.452,1.452,18KT,Yellow,12651,0,,0,0,0,6122.79,0,DPF10566,0,0,204093,0,45822,SL/5519,BIJOY KUNDER
PJ056,GOODS RECEIPT NOTE,GRN,Upgrade,26-05-2025,1,DSJ-GRN-GRN-0525-602,13P6M,Generic,EARRING,ALANKAR GEMS AND JEWELLERY PVT LTD,DEM10265-0.10-0.13-18KT--,1,0.12,15257,0,0,0,0.51,0.486,0.486,18KT,Yellow,4234.5,0,,0,0,0,584.75,0,DEM10265,0,0,19491.5,0,45795,SL/3866,BIJOY KUNDER
PJ056,GOODS RECEIPT NOTE,GRN,Upgrade,26-05-2025,1,DSJ-GRN-GRN-0525-602,12V1U,Generic,NECKWEAR,ALANKAR GEMS AND JEWELLERY PVT LTD,DPF9672-0.18-0.22-18KT--,1,0.18,27504,16,0.08,4860,0.843,0.791,0.791,18KT,Yellow,6891.75,0,,0,0,0,1177.67,0,DPF9672,0,0,39255.75,0,45795,SL/3866,BIJOY KUNDER
PJ056,GOODS RECEIPT NOTE,GRN,Upgrade,26-05-2025,1,DSJ-GRN-GRN-0525-602,10E8W,Generic,RING,ALANKAR GEMS AND JEWELLERY PVT LTD,DRF9190-0.23-0.29-18KT-10,1,0.24,40512,30,0.23,13972,3.4,3.306,3.306,18KT,Rose,33886.5,0,,0,0,0,2498.63,0,DRF9190,0,0,83287.5,0,45795,SL/3866,BIJOY KUNDER
PJ056,GOODS RECEIPT NOTE,GRN,Upgrade,16-06-2025,1,DSJ-GRN-GRN-0625-667,18K4V,Generic,RING,ALANKAR GEMS AND JEWELLERY PVT LTD,DCM8762-0.80-0.89-18KT-21,1,0.8,175152,0,0,0,10.16,10,10,18KT,Yellow,87125,0,,0,0,0,7868.31,0,DCM8762,0,0,262277,0,45822,SL/5519,BIJOY KUNDER
PJ056,GOODS RECEIPT NOTE,GRN,Upgrade,16-06-2025,1,DSJ-GRN-GRN-0625-667,14W2Q,Generic,EARRING,ALANKAR GEMS AND JEWELLERY PVT LTD,DEF8739-0.14-0.17-18KT--,2,0.3,46332,0,0,0,2.396,2.336,2.336,18KT,Yellow,20352,0,,0,0,0,2000.52,0,DEF8739,0,0,66684,0,45822,SL/5519,BIJOY KUNDER
PJ015,GOODS RECEIPT NOTE,GRN,Upgrade,26-05-2025,1,DSJ-GRN-GRN-0525-600,11U4P,Generic,RING,ALANKAR JEWELLERS,DRM9031-0.23-0.29-18KT-24,1,0.24,35520,0,0,0,9.369,9.321,9.321,18KT,Yellow,76455.65,0,,0,0,0,3359.27,0,DRM9031,0,0,111975.65,0,45796,SL/4846,BIJOY KUNDER
PJ015,GOODS RECEIPT NOTE,GRN,Upgrade,26-05-2025,1,DSJ-GRN-GRN-0525-600,18P3M,Generic,RING,ALANKAR JEWELLERS,DRF8578-0.18-0.22-18KT-11,1,0.19,29032,18,0.08,4860,3.502,3.448,3.448,18KT,Yellow,28282.2,0,,0,0,0,1865.23,0,DRF8578,0,0,62174.2,0,45796,SL/4846,BIJOY KUNDER
PJ015,GOODS RECEIPT NOTE,GRN,Upgrade,26-05-2025,1,DSJ-GRN-GRN-0525-600,17C9V,Generic,RING,ALANKAR JEWELLERS,DRM9031-0.23-0.29-18KT-20,1,0.24,32448,0,0,0,7.84,7.792,7.792,18KT,Yellow,63913.8,0,,0,0,0,2890.85,0,DRM9031,0,0,96361.8,0,45796,SL/4846,BIJOY KUNDER
PJ015,GOODS RECEIPT NOTE,GRN,Upgrade,26-05-2025,1,DSJ-GRN-GRN-0525-600,15U4R,Generic,RING,ALANKAR JEWELLERS,DRM8932-0.23-0.29-18KT-25,1,0.27,37368,0,0,0,11.2,11.146,11.146,18KT,Yellow,97109.5,0,,0,0,0,4034.33,0,DRM8932,0,0,134477.5,0,45796,SL/4846,BIJOY KUNDER
PJ015,GOODS RECEIPT NOTE,GRN,Upgrade,26-05-2025,1,DSJ-GRN-GRN-0525-600,15X5G,Generic,RING,ALANKAR JEWELLERS,DRM9257-0.23-0.29-18KT-19,1,0.23,31832,0,0,0,5.87,5.824,5.824,18KT,Yellow White,50742,0,,0,0,0,2477.22,0,DRM9257,0,0,82574,0,45796,SL/4846,BIJOY KUNDER
PJ015,GOODS RECEIPT NOTE,GRN,Upgrade,26-05-2025,1,DSJ-GRN-GRN-0525-600,18V9G,Generic,EARRING,ALANKAR JEWELLERS,DEF9010-0.14-0.17-18KT--,2,0.3,45396,22,0.11,6682,2.605,2.523,2.523,18KT,Yellow,21981.75,0,,0,0,0,2221.79,0,DEF9010,0,0,74059.75,0,45796,SL/4846,BIJOY KUNDER
PJ015,GOODS RECEIPT NOTE,GRN,Upgrade,26-05-2025,1,DSJ-GRN-GRN-0525-600,11P7K,Generic,EARRING,ALANKAR JEWELLERS,DEF8617-0.14-0.17-18KT--,2,0.34,52510,30,0.17,10327,3.67,3.568,3.568,18KT,Rose,31086,0,,0,0,0,2817.69,0,DEF8617,0,0,93923,0,45796,SL/4846,BIJOY KUNDER
PJ019,GOODS RECEIPT NOTE,GRN,Upgrade,12-04-2025,1,DSJ-GRN-GRN-0425-548,12C9X,Generic,RING,KULDIP SONS JEWELLERS PVT LTD,DRF8187-0.39-0.44-18KT-12,1,0.43,80152,22,0.18,10935,4.06,3.938,3.938,18KT,Rose White,31715.55,0,,0,0,0,0,0,DRF8187,0,0,122802.55,0,45750,2,VISHAL JAIN
PJ019,GOODS RECEIPT NOTE,GRN,Upgrade,12-04-2025,1,DSJ-GRN-GRN-0425-548,15G4V,Generic,RING,KULDIP SONS JEWELLERS PVT LTD,DRM8943-0.39-0.44-18KT-20,1,0.43,52976,0,0,0,7.28,7.194,7.194,18KT,Yellow,57939.15,0,,0,0,0,0,0,DRM8943,0,0,110915.15,0,45750,2,VISHAL JAIN
PJ019,GOODS RECEIPT NOTE,GRN,Upgrade,28-05-2025,1,DSJ-GRN-GRN-0525-611,17X1H,Generic,RING,KULDIP SONS JEWELLERS PVT LTD,DRF8174-0.39-0.44-18KT-10,1,0.4,133440,44,0.12,7290,2.834,2.73,2.73,18KT,Rose,27982.5,0,,0,0,0,4935.47,0,DRF8174,0,0,164515.5,0,45805,27,VISHAL JAIN
PJ050,GOODS RECEIPT NOTE,GRN,Upgrade,06-05-2025,1,DSJ-GRN-GRN-0525-570,13J0E,Generic,RING,BANSAL JEWELLERS (RUDRAPUR),DRF9765-0.30-0.38-18KT-10,1,0.3,37680,22,0.08,3660,2.931,2.855,2.855,18KT,Rose,24873.75,0,,0,0,0,0,0,DRF9765,0,0,66213.75,0,45783,HOSL/13,NILESH JAIN
PJ050,GOODS RECEIPT NOTE,GRN,Upgrade,12-04-2025,1,DSJ-GRN-GRN-0425-545,14F0U,Generic,NECKWEAR,BANSAL JEWELLERS (RUDRAPUR),DMF8783-0.50-0.59-18KT--,1,0.53,70405,20,0.11,5032,1.942,1.814,1.814,18KT,Rose,13261.95,0,,0,0,0,0,0,DMF8783,0,0,88698.95,0,45749,HOSL/3,NILESH JAIN
PJ054,GOODS RECEIPT NOTE,GRN,Upgrade,16-04-2025,1,DSJ-GRN-GRN-0425-557,12E7W,Generic,RING,PANDIT JEWELLERS PVT LTD,DRF10758-0.39-0.44-18KT-11,1,0.41,76252,43,0.36,21870,2.51,2.356,2.356,18KT,White,18974.64,0,,0,0,0,0,0,DRF10758,0,0,117096.635,0,45760,PJPL/212,NILESH JAIN
PJ054,GOODS RECEIPT NOTE,GRN,Upgrade,16-04-2025,1,DSJ-GRN-GRN-0425-557,13A9T,Generic,RING,PANDIT JEWELLERS PVT LTD,DRM9128-0.30-0.38-18KT-24,1,0.34,46240,4,0.07,4252.5,6.3,6.218,6.218,18KT,Yellow,50078.22,0,,0,0,0,0,0,DRM9128,0,0,100570.7175,0,45760,PJPL/212,NILESH JAIN
PJ054,GOODS RECEIPT NOTE,GRN,Upgrade,16-04-2025,1,DSJ-GRN-GRN-0425-557,10O5D,Generic,NECKWEAR,PANDIT JEWELLERS PVT LTD,DPF10153-0.14-0.17-18KT--,1,0.15,23985,38,0.31,18832.5,2.791,2.699,2.699,18KT,Yellow,21737.07,0,,0,0,0,0,0,DPF10153,0,0,64554.57125,0,45760,PJPL/212,NILESH JAIN
PJ054,GOODS RECEIPT NOTE,GRN,Upgrade,16-04-2025,1,DSJ-GRN-GRN-0425-557,10F3D,Generic,RING,PANDIT JEWELLERS PVT LTD,DRF8192---18KT-14,,,0,12,0.08,4860,3.43,3.414,3.414,18KT,Yellow,26995.5,0,,0,0,0,0,0,DRF8192,0,0,31855.5025,0,45760,PJPL/212,NILESH JAIN
PJ054,GOODS RECEIPT NOTE,GRN,Upgrade,22-05-2025,1,DSJ-GRN-GRN-0525-591,16Q8V,Generic,RING,PANDIT JEWELLERS PVT LTD,DRF8827-0.18-0.22-18KT-10,1,0.2,33600,28,0.18,10935,3.08,3.004,3.004,18KT,Yellow,24193.9,0,,0,0,0,2061.87,0,DRF8827,0,0,68728.9,0,45795,PJPL/898,NILESH JAIN
PJ054,GOODS RECEIPT NOTE,GRN,Upgrade,16-04-2025,1,DSJ-GRN-GRN-0425-557,12N8R,Generic,EARRING,PANDIT JEWELLERS PVT LTD,DEF9118-0.14-0.17-18KT--,2,0.3,47970,76,0.63,38272.5,5.948,5.762,5.762,18KT,Rose,46405.71,0,,0,0,0,0,0,DEF9118,0,0,132648.2075,0,45760,PJPL/212,NILESH JAIN
PJ054,GOODS RECEIPT NOTE,GRN,Upgrade,16-04-2025,1,DSJ-GRN-GRN-0425-557,4TKS1,Generic,RING,PANDIT JEWELLERS PVT LTD,DRF8195-0.30-0.38-18KT-8,1,0.3,47280,2,0.05,3037.5,3.7,3.63,3.63,18KT,Rose,29235.11,0,,0,0,0,0,0,DRF8195,0,0,79552.6125,0,45760,PJPL/212,NILESH JAIN
PJ054,GOODS RECEIPT NOTE,GRN,Upgrade,16-04-2025,1,DSJ-GRN-GRN-0425-557,12W9K,Generic,NECKWEAR,PANDIT JEWELLERS PVT LTD,DMF8941-0.18-0.22-18KT--,1,0.18,27648,16,0.08,4860,0.674,0.622,0.622,18KT,Yellow,5009.43,0,,0,0,0,0,0,DMF8941,0,0,37517.4325,0,45760,PJPL/212,NILESH JAIN
PJ005,GOODS RECEIPT NOTE,GRN,Upgrade,07-05-2025,1,DSJ-GRN-GRN-0525-571,17K1A,Generic,RING,SHREE BALKRISHNA JEWELLERS,DRF9553-0.10-0.13-18KT-10,1,0.12,16848,0,0,0,2.52,2.496,2.496,18KT,Rose,20102.6,0,,0,0,0,0,0,DRF9553,0,0,36950.6,0,45779,GS/802,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Upgrade,05-06-2025,1,DSJ-GRN-GRN-0625-636,13Y8C,Generic,NECKWEAR,SHREE BALKRISHNA JEWELLERS,DPF9590-0.10-0.13-18KT--,1,0.12,18533,0,0,0,0.805,0.781,0.781,18KT,Rose,6804.25,0,,0,0,0,760.12,0,DPF9590,0,0,25337.25,0,45811,GS/1355,NIPUN SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Upgrade,08-05-2025,1,DSJ-GRN-GRN-0525-572,12L0D,Generic,WRIST WEAR,SHREE BALKRISHNA JEWELLERS,DOBF8120-0.30-0.38-18KT-2.7,1,0.32,57600,38,0.24,18180,14.35,14.238,14.238,18KT,Rose,123548.5,0,,0,0,0,0,0,DOBF8120,0,0,199328.5,0,45784,GS/876,VIPESH SHAH
PJ010,GOODS RECEIPT NOTE,GRN,Full Exchange,30-05-2025,1,DSJ-GRN-GRN-0525-625,74PA5,Generic,RING,MADANLAL CHHAGANLAL JEWELLERS,DRM10597-0.50-0.59-18KT-22,1,0.53,85144,0,0,0,6.22,6.114,6.114,18KT,Yellow,48968.15,0,,0,0,0,4023.36,0,DRM10597,0,0,134112.15,0,45774,BHORSB-9,Tanmay Mehta
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-553,13V2T,Colours Of Love,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF9843-0.10-0.13-18KT--,2,0.24,34920,0,0,0,2.715,2.667,2.667,18KT,Yellow,20232.53,0,,0,0,0,0,0,DEF9843,0,0,55152.52875,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-553,14C1H,Generic,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF8736-0.10-0.13-18KT--,2,0.22,32010,0,0,0,2.05,2.006,2.006,18KT,Yellow,14718.02,0,,0,0,0,0,0,DEF8736,0,0,46728.0175,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,11N3R,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8695-0.18-0.22-18KT-10,1,0.22,34388.2,30,0.15,8748,2.77,2.696,2.696,18KT,Yellow,20452.53,0,,0,0,0,0,0,DRF8695,0,0,63588.73,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,10I1F,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8703-0.18-0.22-18KT-10,1,0.18,28828.8,31,0.24,13996.8,3.316,3.232,3.232,18KT,Yellow,24518.76,0,,0,0,0,0,0,DRF8703,0,0,67344.36,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,13V4F,Beyond Beauty,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRF8240-0.18-0.22-18KT-13,1,0.21,35735.7,20,0.23,16725.6,6.184,6.096,6.096,18KT,Yellow,46245.78,0,,0,0,0,0,0,DRF8240,0,0,98707.08,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-550,14O2V,Generic,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEM9438-0.18-0.22-18KT--,1,0.19,29552.6,16,0.09,5248.8,1.269,1.213,1.213,18KT,Yellow,9202.12,0,,0,0,0,0,0,DEM9438,0,0,44003.52125,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,14-04-2025,1,DSJ-GRN-GRN-0425-555,18J1L,Exclusive,EARRING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DEF10374-0.14-0.17-18KT--,2,0.28,42630,88,0.45,32724,5.018,4.872,4.872,18KT,Rose,36960.21,0,,0,0,0,0,0,DEF10374,0,0,112314.21,0,45756,W25VS32,SUNIL JOSEPH
PJ014,GOODS RECEIPT NOTE,GRN,Full Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-552,13C4H,Generic,RING,ABHARAN JEWELLERS PVT LTD.(UDUPI),DRM9159-0.23-0.29-18KT-24,1,0.23,44629.2,0,0,0,5.67,5.624,5.624,18KT,Yellow White,42665.07,0,,0,0,0,0,0,DRM9159,0,0,87294.27,0,45756,W25VS32,SUNIL JOSEPH
